doc_id,พรรคการเมือง,คะแนน
party_list_12_7_page3,๕๒,๑๘ (สิบแปด)
party_list_12_7_page3,๕๓,๑๒ (สิบสอง)
party_list_12_7_page3,๕๔,๒๐ (ยี่สิบ)
party_list_12_7_page3,๕๕,๑๕ (สิบห้า)
party_list_12_7_page3,๕๖,๓๒ (สามสิบสอง)
party_list_12_7_page3,๕๗,๔๒ (สี่สิบสอง)
party_list_12_8,๑,๑๐๖ (หนึ่งร้อยหก)
party_list_12_8,๒,"๑,๐๑๖ (หนึ่งพันสิบหก)"
party_list_12_8,๓,๓๗๘ (สามร้อยเจ็ดสิบแปด)
party_list_12_8_page2,๔,๓๒๓ (สามร้อยยี่สิบสาม)
party_list_12_8_page2,๕,๓๕๓ (สามร้อยห้าสิบสาม)
party_list_12_8_page2,๖,"๒,๑๙๑ (สองพันหนึ่งร้อยเก้าสิบเอ็ด)"
party_list_12_8_page2,๗,๙๖๒ (เก้าร้อยหกสิบสอง)
party_list_12_8_page2,๘,๓๕๗ (สามร้อยห้าสิบเจ็ด)
party_list_12_8_page2,๙,"๙,๙๐๓ (เก้าพันเก้าร้อยสาม)"
party_list_12_8_page2,๑๐,๔๘๗ (สี่ร้อยแปดสิบเจ็ด)
party_list_12_8_page2,๑๑,"๒,๕๓๘ (สองพันห้าร้อยสามสิบแปด)"
party_list_12_8_page2,๑๒,๕๑๐ (ห้าร้อยสิบ)
party_list_12_8_page2,๑๓,๔๓๓ (สี่ร้อยสามสิบสาม)
party_list_12_8_page2,๑๔,๒๗ (ยี่สิบเจ็ด)
party_list_12_8_page2,๑๕,๔๓ (สี่สิบสาม)
party_list_12_8_page2,๑๖,๑๑๕ (หนึ่งร้อยสิบห้า)
party_list_12_8_page2,๑๗,๖๓ (หกสิบสาม)
party_list_12_8_page2,๑๘,๑๖ (สิบหก)
party_list_12_8_page2,๑๙,๒๗ (ยี่สิบเจ็ด)
party_list_12_8_page2,๒๐,๓๓ (สามสิบสาม)
party_list_12_8_page2,๒๑,๔๓ (สี่สิบสาม)
party_list_12_8_page2,๒๒,๒๘ (ยี่สิบแปด)
party_list_12_8_page2,๒๓,๓๗ (สามสิบเจ็ด)
party_list_12_8_page2,๒๔,๓๒ (สามสิบสอง)
party_list_12_8_page2,๒๕,๑๘ (สิบแปด)
party_list_12_8_page2,๒๖,๗๙ (เจ็ดสิบเก้า)
party_list_12_8_page2,๒๗,"๖,๔๔๓ (หกพันสี่ร้อยสี่สิบสาม)"
party_list_12_8_page2,๒๘,๑๒๑ (หนึ่งร้อยยี่สิบเอ็ด)
party_list_12_8_page2,๒๙,"๑,๑๔๙ (หนึ่งพันหนึ่งร้อยสี่สิบเก้า)"
party_list_12_8_page2,๓๐,๔๓ (สี่สิบสาม)
party_list_12_8_page2,๓๑,๑๑๓ (หนึ่งร้อยสิบสาม)
party_list_12_8_page2,๓๒,๕๙ (ห้าสิบเก้า)
party_list_12_8_page2,๓๓,๙๑ (เก้าสิบเอ็ด)
party_list_12_8_page2,๓๔,๖๔ (หกสิบสี่)
party_list_12_8_page2,๓๕,๑๓๓ (หนึ่งร้อยสามสิบสาม)
party_list_12_8_page2,๓๖,๙๗ (เก้าสิบเจ็ด)
party_list_12_8_page2,๓๗,"๒๐,๔๐๓ (สองหมื่นสี่ร้อยสาม)"
party_list_12_8_page3,๓๘,๑๘๘ (หนึ่งร้อยแปดสิบแปด)
party_list_12_8_page3,๓๙,๘๒ (แปดสิบสอง)
party_list_12_8_page3,๔๐,๒๙ (ยี่สิบเก้า)
party_list_12_8_page3,๔๑,๙ (เก้า)
party_list_12_8_page3,๔๒,๔๒๙ (สี่ร้อยยี่สิบเก้า)
party_list_12_8_page3,๔๓,๑๖๔ (หนึ่งร้อยหกสิบสี่)
party_list_12_8_page3,๔๔,๔๗ (สี่สิบเจ็ด)
party_list_12_8_page3,๔๕,๔๔ (สี่สิบสี่)
party_list_12_8_page3,๔๖,"๓๙,๕๑๒ (สามหมื่นเก้าพันห้าร้อยสิบสอง)"
party_list_12_8_page3,๔๗,๑๓๑ (หนึ่งร้อยสามสิบเอ็ด)
party_list_12_8_page3,๔๘,๗๖๗ (เจ็ดร้อยหกสิบเจ็ด)
party_list_12_8_page3,๔๙,๓๙๕ (สามร้อยเก้าสิบห้า)
party_list_12_8_page3,๕๐,๑ (หนึ่ง)
party_list_12_8_page3,๕๑,๓๖ (สามสิบหก)
party_list_12_8_page3,๕๒,๑๓ (สิบสาม)
party_list_12_8_page3,๕๓,๑๕ (สิบห้า)
party_list_12_8_page3,๕๔,๑๙ (สิบเก้า)
party_list_12_8_page3,๕๕,๗ (เจ็ด)
party_list_12_8_page3,๕๖,๑๙ (สิบเก้า)
party_list_12_8_page3,๕๗,๔๒ (สี่สิบสอง)
party_list_13_1,,
party_list_13_1_page2,๑,๒๐๘ (สองร้อยแปด)
party_list_13_1_page2,๒,"๓,๓๔๔ (สามพันสามร้อยสี่สิบสี่)"
party_list_13_1_page2,๓,"๑,๓๓๖ (หนึ่งพันสามร้อยสามสิบหก)"
party_list_13_1_page2,๔,๓๖๕ (สามร้อยหกสิบห้า)
party_list_13_1_page2,๕,๕๐๑ (ห้าร้อยเอ็ด)
party_list_13_1_page2,๖,"๒,๓๒๐ (สองพันสามร้อยยี่สิบ)"
party_list_13_1_page2,๗,๑๗๐ (หนึ่งร้อยเจ็ดสิบ)
party_list_13_1_page2,๘,๔๓๕ (สี่ร้อยสามสิบห้า)
party_list_13_1_page2,๙,"๑๔,๑๐๑ (หนึ่งหมื่นสี่พันหนึ่งร้อยเอ็ด)"
party_list_13_1_page2,๑๐,๖๗๙ (หกร้อยเจ็ดสิบเก้า)
party_list_13_1_page2,๑๑,"๓,๕๕๒ (สามพันห้าร้อยห้าสิบสอง)"
party_list_13_1_page2,๑๒,๕๘๕ (ห้าร้อยแปดสิบห้า)
party_list_13_1_page2,๑๓,๖๓๔ (หกร้อยสามสิบสี่)
party_list_13_1_page2,๑๔,๕๕ (ห้าสิบห้า)
party_list_13_1_page2,๑๕,๘๗ (แปดสิบเจ็ด)
party_list_13_1_page2,๑๖,๑๗๔ (หนึ่งร้อยเจ็ดสิบสี่)
party_list_13_1_page2,๑๗,๖๙ (หกสิบเก้า)
party_list_13_1_page2,๑๘,๑๕ (สิบห้า)
party_list_13_1_page2,๑๙,๓๐ (สามสิบ)
party_list_13_1_page2,๒๐,๒๕ (ยี่สิบห้า)
party_list_13_1_page2,๒๑,๔๓ (สี่สิบสาม)
party_list_13_1_page2,๒๒,๕๒ (ห้าสิบสอง)
party_list_13_1_page2,๒๓,๓๑ (สามสิบเอ็ด)
party_list_13_1_page2,๒๔,๔๑ (สี่สิบเอ็ด)
party_list_13_1_page2,๒๕,๑๗ (สิบเจ็ด)
party_list_13_1_page2,๒๖,๓๗ (สามสิบเจ็ด)
party_list_13_1_page2,๒๗,"๕,๙๗๓ (ห้าพันเก้าร้อยเจ็ดสิบสาม)"
party_list_13_1_page2,๒๘,๑๖๑ (หนึ่งร้อยหกสิบเอ็ด)
party_list_13_1_page2,๒๙,๘๘๗ (แปดร้อยแปดสิบเจ็ด)
party_list_13_1_page2,๓๐,๖๖ (หกสิบหก)
party_list_13_1_page2,๓๑,๑๕๒ (หนึ่งร้อยห้าสิบสอง)
party_list_13_1_page2,๓๒,๙๑ (เก้าสิบเอ็ด)
party_list_13_1_page3,๓๓,๔๕๙ (สี่ร้อยห้าสิบเก้า)
party_list_13_1_page3,๓๔,๗๖ (เจ็ดสิบหก)
party_list_13_1_page3,๓๕,๙๗ (เก้าสิบเจ็ด)
party_list_13_1_page3,๓๖,๗๒ (เจ็ดสิบสอง)
party_list_13_1_page3,๓๗,"๑๔,๘๗๗ (หนึ่งหมื่นสี่พันแปดร้อยเจ็ดสิบเจ็ด)"
party_list_13_1_page3,๓๘,๑๐๑ (หนึ่งร้อยเอ็ด)
party_list_13_1_page3,๓๙,๘๕ (แปดสิบห้า)
party_list_13_1_page3,๔๐,๓๗ (สามสิบเจ็ด)
party_list_13_1_page3,๔๑,๓๕ (สามสิบห้า)
party_list_13_1_page3,๔๒,"๑,๖๔๐ (หนึ่งพันหกร้อยสี่สิบ)"
party_list_13_1_page3,๔๓,๒๐๐ (สองร้อย)
party_list_13_1_page3,๔๔,๕๙ (ห้าสิบเก้า)
party_list_13_1_page3,๔๕,๒๐๐ (สองร้อย)
party_list_13_1_page3,๔๖,"๔๐,๓๔๓ (สี่หมื่นสามร้อยสี่สิบสาม)"
party_list_13_1_page3,๔๗,๑๓๔ (หนึ่งร้อยสามสิบสี่)
party_list_13_1_page3,๔๘,๕๑๑ (ห้าร้อยสิบเอ็ด)
party_list_13_1_page3,๔๙,๓๘๓ (สามร้อยแปดสิบสาม)
party_list_13_1_page3,๕๐,๗ (เจ็ด)
party_list_13_1_page3,๕๑,๕๖ (ห้าสิบหก)
party_list_13_1_page3,๕๒,๙ (เก้า)
party_list_13_1_page3,๕๓,๙ (เก้า)
party_list_13_1_page3,๕๔,๒๗ (ยี่สิบเจ็ด)
party_list_13_1_page3,๕๕,๘ (แปด)
party_list_13_1_page3,๕๖,๒๒ (ยี่สิบสอง)
party_list_13_1_page3,๕๗,๔๗ (สี่สิบเจ็ด)
party_list_13_2,,
party_list_13_2_page2,๑,"๑,๖๗๘ (หนึ่งพันหกร้อยเจ็ดสิบแปด)"
party_list_13_2_page2,๒,"๑,๖๑๖ (หนึ่งพันหกร้อยสิบหก)"
party_list_13_2_page2,๓,๒๐๑ (สองร้อยเอ็ด)
party_list_13_2_page2,๔,๑๑๓ (หนึ่งร้อยสิบสาม)
party_list_13_2_page2,๕,๓๖๘ (สามร้อยหกสิบแปด)
party_list_13_2_page2,๖,"๒,๒๐๒ (สองพันสองร้อยสอง)"
party_list_13_2_page2,๗,๖๗๖ (หกร้อยเจ็ดสิบหก)
party_list_13_2_page2,๘,๓๕๐ (สามร้อยห้าสิบ)
party_list_13_2_page2,๙,"๑๗,๔๖๓ (หนึ่งหมื่นเจ็ดพันสี่ร้อยหกสิบสาม)"
party_list_13_2_page2,๑๐,๕๗๕ (ห้าร้อยเจ็ดสิบห้า)
party_list_13_2_page2,๑๑,"๒,๙๔๒ (สองพันเก้าร้อยสี่สิบสอง)"
party_list_13_2_page2,๑๒,๕๐๓ (ห้าร้อยสาม)
party_list_13_2_page2,๑๓,๔๙๖ (สี่ร้อยเก้าสิบหก)
party_list_13_2_page2,๑๔,๓๔ (สามสิบสี่)
party_list_13_2_page2,๑๕,๕๔ (ห้าสิบสี่)
party_list_13_2_page2,๑๖,๑๕๔ (หนึ่งร้อยห้าสิบสี่)
party_list_13_2_page2,๑๗,๖๙ (หกสิบเก้า)
party_list_13_2_page2,๑๘,๑๘ (สิบแปด)
party_list_13_2_page2,๑๙,๔๑ (สี่สิบเอ็ด)
party_list_13_2_page2,๒๐,๒๓ (ยี่สิบสาม)
party_list_13_2_page2,๒๑,๓๕ (สามสิบห้า)
party_list_13_2_page2,๒๒,๒๘ (ยี่สิบแปด)
party_list_13_2_page2,๒๓,๓๐ (สามสิบ)
party_list_13_2_page3,๒๔,๒๒ (ยี่สิบสอง)
party_list_13_2_page3,๒๕,๓๐ (สามสิบ)
party_list_13_2_page3,๒๖,๗๕ (เจ็ดสิบห้า)
party_list_13_2_page3,๒๗,"๔,๖๓๘ (สี่พันหกร้อยสามสิบแปด)"
party_list_13_2_page3,๒๘,๑๑๔ (หนึ่งร้อยสิบสี่)
party_list_13_2_page3,๒๙,๘๓๗ (แปดร้อยสามสิบเจ็ด)
party_list_13_2_page3,๓๐,๘๘ (แปดสิบแปด)
party_list_13_2_page3,๓๑,๙๗ (เก้าสิบเจ็ด)
party_list_13_2_page3,๓๒,๔๕ (สี่สิบห้า)
party_list_13_2_page3,๓๓,๑๙๒ (หนึ่งร้อยเก้าสิบสอง)
party_list_13_2_page3,๓๔,๔๔ (สี่สิบสี่)
party_list_13_2_page3,๓๕,๑๒๙ (หนึ่งร้อยยี่สิบเก้า)
party_list_13_2_page3,๓๖,๑๑๐ (หนึ่งร้อยสิบ)
party_list_13_2_page3,๓๗,"๑๘,๘๓๙ (หนึ่งหมื่นแปดพันแปดร้อยสามสิบเก้า)"
party_list_13_2_page3,๓๘,๙๑ (เก้าสิบเอ็ด)
party_list_13_2_page3,๓๙,๖๙ (หกสิบเก้า)
party_list_13_2_page3,๔๐,๑๘ (สิบแปด)
party_list_13_2_page3,๔๑,๑๖ (สิบหก)
party_list_13_2_page3,๔๒,๑๘๗ (หนึ่งร้อยแปดสิบเจ็ด)
party_list_13_2_page3,๔๓,๑๔๐ (หนึ่งร้อยสี่สิบ)
party_list_13_2_page3,๔๔,๖๐ (หกสิบ)
party_list_13_2_page3,๔๕,๔๘ (สี่สิบแปด)
party_list_13_2_page3,๔๖,"๓๙,๘๐๓ (สามหมื่นเก้าพันแปดร้อยสาม)"
party_list_13_2_page4,๔๗,๑๓๓ (หนึ่งร้อยสามสิบสาม)
party_list_13_2_page4,๔๘,๕๔๔ (ห้าร้อยสี่สิบสี่)
party_list_13_2_page4,๔๙,๓๖๒ (สามร้อยหกสิบสอง)
party_list_13_2_page4,๕๐,๙ (เก้า)
party_list_13_2_page4,๕๑,๔๕ (สี่สิบห้า)
party_list_13_2_page4,๕๒,๑๑ (สิบเอ็ด)
party_list_13_2_page4,๕๓,๑๑ (สิบเอ็ด)
party_list_13_2_page4,๕๔,๑๘ (สิบแปด)
party_list_13_2_page4,๕๕,๑๗ (สิบเจ็ด)
party_list_13_2_page4,๕๖,๑๓ (สิบสาม)
party_list_13_2_page4,๕๗,๓๘ (สามสิบแปด)
party_list_13_3,,
party_list_13_3_page2,๑,๑๒๑ (หนึ่งร้อยยี่สิบเอ็ด)
party_list_13_3_page2,๒,๔๙๔ (สี่ร้อยเก้าสิบสี่)
party_list_13_3_page2,๓,๙๙๒ (เก้าร้อยเก้าสิบสอง)
party_list_13_3_page2,๔,๖๙ (หกสิบเก้า)
party_list_13_3_page2,๕,๓๐๘ (สามร้อยแปด)
party_list_13_3_page2,๖,"๑,๙๑๙ (หนึ่งพันเก้าร้อยสิบเก้า)"
party_list_13_3_page2,๗,๒๕๔ (สองร้อยห้าสิบสี่)
party_list_13_3_page2,๘,๓๘๓ (สามร้อยแปดสิบสาม)
party_list_13_3_page2,๙,"๑๐,๘๙๒ (หนึ่งหมื่นแปดร้อยเก้าสิบสอง)"
party_list_13_3_page2,๑๐,๔๑๑ (สี่ร้อยสิบเอ็ด)
party_list_13_3_page2,๑๑,"๒,๖๘๘ (สองพันหกร้อยแปดสิบแปด)"
party_list_13_3_page2,๑๒,๔๐๓ (สี่ร้อยสาม)
party_list_13_3_page2,๑๓,๔๘๒ (สี่ร้อยแปดสิบสอง)
party_list_13_3_page2,๑๔,๒๒ (ยี่สิบสอง)
party_list_13_3_page2,๑๕,๔๒ (สี่สิบสอง)
party_list_13_3_page2,๑๖,๙๓ (เก้าสิบสาม)
party_list_13_3_page2,๑๗,๔๔ (สี่สิบสี่)
party_list_13_3_page2,๑๘,๑๙ (สิบเก้า)
party_list_13_3_page2,๑๙,๒๕ (ยี่สิบห้า)
party_list_13_3_page2,๒๐,๒๑ (ยี่สิบเอ็ด)
party_list_13_3_page2,๒๑,๔๖ (สี่สิบหก)
party_list_13_3_page2,๒๒,๒๐ (ยี่สิบ)
party_list_13_3_page2,๒๓,๓๓ (สามสิบสาม)
party_list_13_3_page2,๒๔,๒๖ (ยี่สิบหก)
party_list_13_3_page2,๒๕,๙ (เก้า)
party_list_13_3_page2,๒๖,๒๘ (ยี่สิบแปด)
party_list_13_3_page2,๒๗,"๔,๔๖๑ (สี่พันสี่ร้อยหกสิบเอ็ด)"
party_list_13_3_page2,๒๘,๑๓๑ (หนึ่งร้อยสามสิบเอ็ด)
party_list_13_3_page2,๒๙,๖๙๘ (หกร้อยเก้าสิบแปด)
party_list_13_3_page2,๓๐,๔๙ (สี่สิบเก้า)
party_list_13_3_page2,๓๑,๔๙ (สี่สิบเก้า)
party_list_13_3_page2,๓๒,๔๖ (สี่สิบหก)
party_list_13_3_page2,๓๓,๖๖ (หกสิบหก)
party_list_13_3_page3,๓๔,๓๗ (สามสิบเจ็ด)
party_list_13_3_page3,๓๕,๗๘ (เจ็ดสิบแปด)
party_list_13_3_page3,๓๖,๗๐ (เจ็ดสิบ)
party_list_13_3_page3,๓๗,"๑๖,๒๘๗ (หนึ่งหมื่นหกพันสองร้อยแปดสิบเจ็ด)"
party_list_13_3_page3,๓๘,๕๘ (ห้าสิบแปด)
party_list_13_3_page3,๓๙,๕๓ (ห้าสิบสาม)
party_list_13_3_page3,๔๐,๑๙ (สิบเก้า)
party_list_13_3_page3,๔๑,๔๓ (สี่สิบสาม)
party_list_13_3_page3,๔๒,๑๒๕ (หนึ่งร้อยยี่สิบห้า)
party_list_13_3_page3,๔๓,๑๓๐ (หนึ่งร้อยสามสิบ)
party_list_13_3_page3,๔๔,๕๗ (ห้าสิบเจ็ด)
party_list_13_3_page3,๔๕,๔๕ (สี่สิบห้า)
party_list_13_3_page3,๔๖,"๔๕,๒๒๐ (สี่หมื่นห้าพันสองร้อยยี่สิบ)"
party_list_13_3_page3,๔๗,๒๑๖ (สองร้อยสิบหก)
party_list_13_3_page3,๔๘,๔๒๑ (สี่ร้อยยี่สิบเอ็ด)
party_list_13_3_page3,๔๙,๔๒๐ (สี่ร้อยยี่สิบ)
party_list_13_3_page3,๕๐,๘ (แปด)
party_list_13_3_page3,๕๑,๔๐ (สี่สิบ)
party_list_13_3_page3,๕๒,๑๓ (สิบสาม)
party_list_13_3_page3,๕๓,๑๐ (สิบ)
party_list_13_3_page3,๕๔,๑๖ (สิบหก)
party_list_13_3_page3,๕๕,๑๑ (สิบเอ็ด)
party_list_13_3_page3,๕๖,๑๒ (สิบสอง)
party_list_13_3_page3,๕๗,๔๗ (สี่สิบเจ็ด)
party_list_13_4,,
party_list_13_4_page2,๑,๒๒๕ (สองร้อยยี่สิบห้า)
party_list_13_4_page2,๒,๕๕๖ (ห้าร้อยห้าสิบหก)
party_list_13_4_page2,๓,๑๓๗ (หนึ่งร้อยสามสิบเจ็ด)
party_list_13_4_page2,๔,๘๔๐ (แปดร้อยสี่สิบ)
party_list_13_4_page2,๕,๒๖๖ (สองร้อยหกสิบหก)
party_list_13_4_page2,๖,"๒,๒๐๖ (สองพันสองร้อยหก)"
party_list_13_4_page2,๗,"๑,๐๒๖ (หนึ่งพันยี่สิบหก)"
party_list_13_4_page2,๘,๓๓๑ (สามร้อยสามสิบเอ็ด)
party_list_13_4_page2,๙,"๑๒,๖๓๔ (หนึ่งหมื่นสองพันหกร้อยสามสิบสี่)"
party_list_13_4_page2,๑๐,๔๕๙ (สี่ร้อยห้าสิบเก้า)
party_list_13_4_page2,๑๑,"๒,๗๒๕ (สองพันเจ็ดร้อยยี่สิบห้า)"
party_list_13_4_page2,๑๒,๕๓๓ (ห้าร้อยสามสิบสาม)
party_list_13_4_page2,๑๓,๔๓๖ (สี่ร้อยสามสิบหก)
party_list_13_4_page2,๑๔,๒๒ (ยี่สิบสอง)
party_list_13_4_page2,๑๕,๕๕ (ห้าสิบห้า)
party_list_13_4_page2,๑๖,๑๓๒ (หนึ่งร้อยสามสิบสอง)
party_list_13_4_page2,๑๗,๕๒ (ห้าสิบสอง)
party_list_13_4_page2,๑๘,๑๗ (สิบเจ็ด)
party_list_13_4_page2,๑๙,๔๓ (สี่สิบสาม)
party_list_13_4_page2,๒๐,๒๑ (ยี่สิบเอ็ด)
party_list_13_4_page2,๒๑,๔๗ (สี่สิบเจ็ด)
party_list_13_4_page2,๒๒,๒๗ (ยี่สิบเจ็ด)
party_list_13_4_page2,๒๓,๓๗ (สามสิบเจ็ด)
party_list_13_4_page2,๒๔,๔๑ (สี่สิบเอ็ด)
party_list_13_4_page2,๒๕,๑๔ (สิบสี่)
party_list_13_4_page3,๒๖,๒๗ (ยี่สิบเจ็ด)
party_list_13_4_page3,๒๗,"๕,๙๙๖ (ห้าพันเก้าร้อยเก้าสิบหก)"
party_list_13_4_page3,๒๘,๑๓๑ (หนึ่งร้อยสามสิบเอ็ด)
party_list_13_4_page3,๒๙,"๑,๐๔๓ (หนึ่งพันสี่สิบสาม)"
party_list_13_4_page3,๓๐,๓๗ (สามสิบเจ็ด)
party_list_13_4_page3,๓๑,๕๖ (ห้าสิบหก)
party_list_13_4_page3,๓๒,๔๐ (สี่สิบ)
party_list_13_4_page3,๓๓,๒๙๐ (สองร้อยเก้าสิบ)
party_list_13_4_page3,๓๔,๕๐ (ห้าสิบ)
party_list_13_4_page3,๓๕,๑๓๐ (หนึ่งร้อยสามสิบ)
party_list_13_4_page3,๓๖,๘๘ (แปดสิบแปด)
party_list_13_4_page3,๓๗,"๑๔,๔๕๐ (หนึ่งหมื่นสี่พันสี่ร้อยห้าสิบ)"
party_list_13_4_page3,๓๘,๖๗ (หกสิบเจ็ด)
party_list_13_4_page3,๓๙,๘๔ (แปดสิบสี่)
party_list_13_4_page3,๔๐,๑๘ (สิบแปด)
party_list_13_4_page3,๔๑,๕๓ (ห้าสิบสาม)
party_list_13_4_page3,๔๒,"๑,๖๙๘ (หนึ่งพันหกร้อยเก้าสิบแปด)"
party_list_13_4_page3,๔๓,๑๔๖ (หนึ่งร้อยสี่สิบหก)
party_list_13_4_page3,๔๔,๕๔ (ห้าสิบสี่)
party_list_13_4_page3,๔๕,๕๔ (ห้าสิบสี่)
party_list_13_4_page3,๔๖,"๔๔,๘๙๐ (สี่หมื่นสี่พันแปดร้อยเก้าสิบ)"
party_list_13_4_page3,๔๗,๑๒๙ (หนึ่งร้อยยี่สิบเก้า)
party_list_13_4_page3,๔๘,๕๒๘ (ห้าร้อยยี่สิบแปด)
party_list_13_4_page3,๔๙,๔๒๗ (สี่ร้อยยี่สิบเจ็ด)
party_list_13_4_page3,๕๐,๑๔ (สิบสี่)
party_list_13_4_page4,๕๑,๓๘ (สามสิบแปด)
party_list_13_4_page4,๕๒,๑๐ (สิบ)
party_list_13_4_page4,๕๓,๒๑ (ยี่สิบเอ็ด)
party_list_13_4_page4,๕๔,๑๘ (สิบแปด)
party_list_13_4_page4,๕๕,๑๓ (สิบสาม)
party_list_13_4_page4,๕๖,๑๑ (สิบเอ็ด)
party_list_13_4_page4,๕๗,๒๐ (ยี่สิบ)
party_list_13_5,,
party_list_13_5_page2,๑,๖๗ (หกสิบเจ็ด)
party_list_13_5_page2,๒,"๑,๒๗๑ (หนึ่งพันสองร้อยเจ็ดสิบเอ็ด)"
party_list_13_5_page2,๓,๒๓๗ (สองร้อยสามสิบเจ็ด)
party_list_13_5_page2,๔,๕๔ (ห้าสิบสี่)
party_list_13_5_page2,๕,๒๕๐ (สองร้อยห้าสิบ)
party_list_13_5_page2,๖,"๒,๑๔๓ (สองพันหนึ่งร้อยสี่สิบสาม)"
party_list_13_5_page2,๗,๑๒๐ (หนึ่งร้อยยี่สิบ)
party_list_13_5_page2,๘,๙๔๔ (เก้าร้อยสี่สิบสี่)
party_list_13_5_page2,๙,"๑๑,๔๑๐ (หนึ่งหมื่นหนึ่งพันสี่ร้อยสิบ)"
party_list_13_5_page2,๑๐,๔๘๒ (สี่ร้อยแปดสิบสอง)
party_list_13_5_page2,๑๑,"๒,๓๖๗ (สองพันสามร้อยหกสิบเจ็ด)"
party_list_13_5_page2,๑๒,๕๓๓ (ห้าร้อยสามสิบสาม)
party_list_13_5_page2,๑๓,๓๖๒ (สามร้อยหกสิบสอง)
party_list_13_5_page2,๑๔,๒๔ (ยี่สิบสี่)
party_list_13_5_page2,๑๕,๕๒ (ห้าสิบสอง)
party_list_13_5_page2,๑๖,๑๐๓ (หนึ่งร้อยสาม)
party_list_13_5_page2,๑๗,๔๑ (สี่สิบเอ็ด)
party_list_13_5_page2,๑๘,๑๓ (สิบสาม)
party_list_13_5_page2,๑๙,๒๔ (ยี่สิบสี่)
party_list_13_5_page2,๒๐,๑๔ (สิบสี่)
party_list_13_5_page2,๒๑,๓๗ (สามสิบเจ็ด)
party_list_13_5_page2,๒๒,๑๔ (สิบสี่)
party_list_13_5_page2,๒๓,๒๒ (ยี่สิบสอง)
party_list_13_5_page2,๒๔,๓๐ (สามสิบ)
party_list_13_5_page2,๒๕,๑๖ (สิบหก)
party_list_13_5_page2,๒๖,๒๑ (ยี่สิบเอ็ด)
party_list_13_5_page2,๒๗,"๕,๖๓๓ (ห้าพันหกร้อยสามสิบสาม)"
party_list_13_5_page2,๒๘,๑๒๐ (หนึ่งร้อยยี่สิบ)
party_list_13_5_page2,๒๙,"๑,๑๓๒ (หนึ่งพันหนึ่งร้อยสามสิบสอง)"
party_list_13_5_page2,๓๐,๔๑ (สี่สิบเอ็ด)
party_list_13_5_page3,๓๑,๖๔ (หกสิบสี่)
party_list_13_5_page3,๓๒,๔๗ (สี่สิบเจ็ด)
party_list_13_5_page3,๓๓,๔๙ (สี่สิบเก้า)
party_list_13_5_page3,๓๔,๓๔ (สามสิบสี่)
party_list_13_5_page3,๓๕,๑๒๙ (หนึ่งร้อยยี่สิบเก้า)
party_list_13_5_page3,๓๖,๔๗ (สี่สิบเจ็ด)
party_list_13_5_page3,๓๗,"๑๔,๗๑๗ (หนึ่งหมื่นสี่พันเจ็ดร้อยสิบเจ็ด)"
party_list_13_5_page3,๓๘,๖๘ (หกสิบแปด)
party_list_13_5_page3,๓๙,๕๗ (ห้าสิบเจ็ด)
party_list_13_5_page3,๔๐,๒๓ (ยี่สิบสาม)
party_list_13_5_page3,๔๑,๒๓ (ยี่สิบสาม)
party_list_13_5_page3,๔๒,"๑,๕๘๗ (หนึ่งพันห้าร้อยแปดสิบเจ็ด)"
party_list_13_5_page3,๔๓,๑๗๓ (หนึ่งร้อยเจ็ดสิบสาม)
party_list_13_5_page3,๔๔,๕๘ (ห้าสิบแปด)
party_list_13_5_page3,๔๕,๔๕ (สี่สิบห้า)
party_list_13_5_page3,๔๖,"๓๘,๙๖๖ (สามหมื่นแปดพันเก้าร้อยหกสิบหก)"
party_list_13_5_page3,๔๗,๘๓ (แปดสิบสาม)
party_list_13_5_page3,๔๘,๖๓๙ (หกร้อยสามสิบเก้า)
party_list_13_5_page3,๔๙,๕๒๗ (ห้าร้อยยี่สิบเจ็ด)
party_list_13_5_page3,๕๐,๕ (ห้า)
party_list_13_5_page3,๕๑,๒๓ (ยี่สิบสาม)
party_list_13_5_page3,๕๒,๑๑ (สิบเอ็ด)
party_list_13_5_page3,๕๓,๒ (สอง)
party_list_13_5_page3,๕๔,๑๕ (สิบห้า)
party_list_13_5_page3,๕๕,๗ (เจ็ด)
party_list_13_5_page3,๕๖,๑๘ (สิบแปด)
party_list_13_5_page3,๕๗,๒๓ (ยี่สิบสาม)
party_list_13_5_page4,,
party_list_13_6,,
party_list_13_6_page2,๑,๕๘ (ห้าสิบแปด)
party_list_13_6_page2,๒,๓๗๔ (สามร้อยเจ็ดสิบสี่)
party_list_13_6_page2,๓,๔๑๙ (สี่ร้อยสิบเก้า)
party_list_13_6_page2,๔,๖๑๔ (หกร้อยสิบสี่)
party_list_13_6_page2,๕,๑๘๒ (หนึ่งร้อยแปดสิบสอง)
party_list_13_6_page2,๖,"๒,๑๖๗ (สองพันหนึ่งร้อยหกสิบเจ็ด)"
party_list_13_6_page2,๗,๑๑๗ (หนึ่งร้อยสิบเจ็ด)
party_list_13_6_page2,๘,๓๗๘ (สามร้อยเจ็ดสิบแปด)
party_list_13_6_page2,๙,"๙,๘๙๘ (เก้าพันแปดร้อยเก้าสิบแปด)"
party_list_13_6_page2,๑๐,๔๑๐ (สี่ร้อยสิบ)
party_list_13_6_page2,๑๑,"๒,๔๙๘ (สองพันสี่ร้อยเก้าสิบแปด)"
